section,path,size_bytes,details,note
skipped_path,C:\Program Files\WindowsPowerShell\Modules\Microsoft.PowerShell.SecretStore\1.0.6\PSGetModuleInfo.xml,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninst.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninst.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\CN\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\CZ\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\DE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\DK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\ES\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\FI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\FR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\GR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\HU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\ID\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\IT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\JP\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\KR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\NL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\NO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\PL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\PT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\RU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\SE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\TH\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\TR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\TW\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Easy-WebPrint EX\uninstrsc\US\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\IJ Scan Utility\MAINT.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\IJ Scan Utility\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\IJ Scan Utility\uninst.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninst.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninst.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\BG\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\CN\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\CZ\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\DE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\DK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\EE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\ES\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\FI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\FR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\GR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\HU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\ID\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\IT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\JP\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\KR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\LT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\LV\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\NL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\NO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\PL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\PT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\RO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\RU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\SE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\SI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\SK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\TH\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\TR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\TW\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\UA\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\AddOn\uninstrsc\US\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninst.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninst.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\BG\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\CN\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\CZ\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\DE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\DK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\EE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\ES\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\FI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\FR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\GR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\HU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\ID\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\IT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\JP\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\KR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\LT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\LV\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\NL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\NO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\PL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\PT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\RO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\RU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\SE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\SI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\SK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\TH\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\TR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\TW\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\UA\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\My Image Garden\uninstrsc\US\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninst.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninst.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\BG\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\CN\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\CZ\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\DE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\DK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\EE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\ES\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\FI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\FR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\GR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\HU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\ID\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\IT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\JP\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\KR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\LT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\LV\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\NL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\NO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\PL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\PT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\RO\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\RU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\SE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\SI\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\SK\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\TH\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\TR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\TW\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\UA\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Canon\Quick Menu\uninstrsc\US\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Cisco\Cisco AnyConnect Secure Mobility Client\InstallHelper.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Cisco\Cisco AnyConnect Secure Mobility Client\InstallHelper64.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Cisco\Cisco AnyConnect Secure Mobility Client\ManifestTool.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Cisco\Cisco AnyConnect Secure Mobility Client\Uninstall.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\Adobe PCD\cache\D5507430A089,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\SLCache\bGF1bmNoVVJJUmVnaXN0cnlJbnN0YWxsYXRpb24=.slc,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\SLCache\MDYyNTg2OURCQjIwOUIxNUMyNkE4QTgzRDUwMERBMUFDMTFGNDEwOTE0MjExQzFENjgyODNCNkYzOUFBMjkzNUYxQzEyNEIx.slc,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\SLCache\R29DYXJ0RGF0YV8zM2E0NmVhZDZhNjk1MDk3YWQ5NmZhMGE4MzIxNzIxYjk3MGUyNzhjZDYwNWU0ZjUxMjMwNWM4ZjE3M2JjZmFj.slc,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\SLCache\R29DYXJ0RGF0YVVwbG9hZFYy.slc,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\SLCache\R29DYXJ0SW5zdGFsbGF0aW9uRXZlbnRUaW1lc3RhbXBz.slc,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Common Files\Adobe\SLCache\TXVsdGlVc2Vy.slc,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\desktop.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Electa Live 8.0\ClipArt\Animals\Thumbs.db,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Electa Live 8.0\ClipArt\Bullets\Thumbs.db,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\InstallShield Installation Information,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\01\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\04\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\04\02\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\05\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\06\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\07\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\08\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\09\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\0A\03\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\0B\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\0C\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\0D\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\0E\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\10\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\11\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\12\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\13\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\14\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\15\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\16\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\16\02\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\18\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\19\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\1D\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\1F\01\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\NortonInstaller\{0C55C096-0F1D-4F28-AAA2-85EF591126E7}\NGC\A5E82D02\22.20.5.39\hlinks,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\Steam\ssfn1231453027972064036,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files (x86)\Temp,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\Windows Sidebar,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files (x86)\WindowsPowerShell\Configuration,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\ProgramData,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\swapfile.sys,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\System Volume Information,0,skip_configured_path,skipped by configuration
skipped_path,C:\temp,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Users\Badass Gojira\.codex\.tmp\plugins\.git,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Users\Badass Gojira\.codex\vendor_imports\skills\.git,0,skip_hidden_or_system,hidden/system path skipped
